created_at,full_text,labeling,corrected_text,stop_word,tokenize
2025-10-22T11:22:04.000Z,breaking polisi berhasil menggerebek markas situs slot selengkapnya,netral,breaking polisi berhasil menggerebek markas situs permainan selengkapnya,breaking polisi berhasil menggerebek markas situs permainan selengkapnya,"['breaking', 'polisi', 'berhasil', 'menggerebek', 'markas', 'situs', 'permainan', 'selengkapnya']"
2025-10-22T11:29:11.000Z,breaking ppatk temukan aliran dana triliunan terkait situs slot baca artikelnya,netral,breaking ppatk temukan aliran dana triliunan terkait situs permainan baca artikelnya,breaking ppatk temukan aliran dana triliunan terkait situs permainan baca artikelnya,"['breaking', 'ppatk', 'temukan', 'aliran', 'dana', 'triliunan', 'terkait', 'situs', 'permainan', 'baca', 'artikelnya']"
2025-10-22T13:38:52.000Z,main starlight princess depo k main sepuasnya link alternatif slotgacor rtplive,positif,main starlight princess setoran dana k main sepuasnya tautan alternatif slotgacor rtplive,main starlight princess setoran dana k main sepuasnya tautan alternatif slotgacor rtplive,"['main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'tautan', 'alternatif', 'slotgacor', 'rtplive']"
2025-10-22T15:32:20.000Z,main gates of olympus rtp anti rungkad link alternatif maxwin,positif,main gates of olympus rtp anti rungkad tautan alternatif maxwin,main gates of olympus rtp anti rungkad tautan alternatif maxwin,"['main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'maxwin']"
2025-10-22T16:37:09.000Z,report aja akun bot,netral,report saja akun bot,report akun bot,"['report', 'akun', 'bot']"
2025-10-22T21:37:37.000Z,bonus new member main starlight princess pola gacor malam ini x manual x auto klik link di bio rungkad pinjol rungkad rungkad,positif,bonus new member main starlight princess pola menang terus malam ini x manual x auto klik tautan di biografi rungkad pinjaman online rungkad rungkad,bonus new member main starlight princess pola menang terus malam x manual x auto klik tautan biografi rungkad pinjaman online rungkad rungkad,"['bonus', 'new', 'member', 'main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'rungkad', 'pinjaman', 'online', 'rungkad', 'rungkad']"
2025-10-22T21:42:12.000Z,main starlight princess pola gacor malam ini x manual x auto klik link di bio slotgacorhariini zeus rtplive,positif,main starlight princess pola menang terus malam ini x manual x auto klik tautan di biografi slotgacorhariini zeus rtplive,main starlight princess pola menang terus malam x manual x auto klik tautan biografi slotgacorhariini zeus rtplive,"['main', 'starlight', 'princess', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'slotgacorhariini', 'zeus', 'rtplive']"
2025-10-23T06:08:40.000Z,info rtp live terupdate main koi gate pola gacor malam ini x manual x auto daftar sekarang zeus,positif,informasi rtp live terupdate main koi gate pola menang terus malam ini x manual x auto daftar sekarang zeus,informasi rtp live terupdate main koi gate pola menang terus malam x manual x auto daftar sekarang zeus,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'zeus']"
2025-10-23T06:54:59.000Z,maxwin menanti main koi gate pola gacor malam ini x manual x auto klik link di bio rtplive rtplive zeus stopjudionline,positif,maxwin menanti main koi gate pola menang terus malam ini x manual x auto klik tautan di biografi rtplive rtplive zeus stopjudionline,maxwin menanti main koi gate pola menang terus malam x manual x auto klik tautan biografi rtplive rtplive zeus stopjudionline,"['maxwin', 'menanti', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'rtplive', 'rtplive', 'zeus', 'stopjudionline']"
2025-10-23T07:41:31.000Z,info rtp live terupdate main gates of olympus scatter turun terus gas rtplive,positif,informasi rtp live terupdate main gates of olympus simbol menang turun terus gas rtplive,informasi rtp live terupdate main gates of olympus simbol menang turun terus gas rtplive,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'gas', 'rtplive']"
2025-10-23T11:04:24.000Z,kominfo memblokir ratusan situs sindikat judol internasional baca artikelnya,netral,kominfo memblokir ratusan situs sindikat judi online internasional baca artikelnya,kominfo memblokir ratusan situs sindikat judi online internasional baca artikelnya,"['kominfo', 'memblokir', 'ratusan', 'situs', 'sindikat', 'judi', 'online', 'internasional', 'baca', 'artikelnya']"
2025-10-23T16:27:24.000Z,main mahjong ways depo k main sepuasnya klik link di bio rtplive,positif,main mahjong ways setoran dana k main sepuasnya klik tautan di biografi rtplive,main mahjong ways setoran dana k main sepuasnya klik tautan biografi rtplive,"['main', 'mahjong', 'ways', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'rtplive']"
2025-10-23T16:54:11.000Z,gacor parah bosku main mahjong ways pola gacor malam ini x manual x auto daftar sekarang pinjol mahjong pinjol zeus,positif,menang terus parah bosku main mahjong ways pola menang terus malam ini x manual x auto daftar sekarang pinjaman online mahjong pinjaman online zeus,menang terus parah bosku main mahjong ways pola menang terus malam x manual x auto daftar sekarang pinjaman online mahjong pinjaman online zeus,"['menang', 'terus', 'parah', 'bosku', 'main', 'mahjong', 'ways', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'pinjaman', 'online', 'mahjong', 'pinjaman', 'online', 'zeus']"
2025-10-23T20:32:52.000Z,wd berapapun pasti dibayar main starlight princess depo k main sepuasnya daftar sekarang mahjong zeus,positif,penarikan dana berapapun pasti dibayar main starlight princess setoran dana k main sepuasnya daftar sekarang mahjong zeus,penarikan dana berapapun dibayar main starlight princess setoran dana k main sepuasnya daftar sekarang mahjong zeus,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'mahjong', 'zeus']"
2025-10-23T21:54:19.000Z,bapaknya hancur gara slot skrg diusir dari kosan,negatif,bapaknya hancur gara permainan sekarang diusir dari kosan,bapaknya hancur gara permainan sekarang diusir kosan,"['bapaknya', 'hancur', 'gara', 'permainan', 'sekarang', 'diusir', 'kosan']"
2025-10-23T22:05:16.000Z,info rtp live terupdate main koi gate pola gacor malam ini x manual x auto daftar sekarang pinjol rungkad,positif,informasi rtp live terupdate main koi gate pola menang terus malam ini x manual x auto daftar sekarang pinjaman online rungkad,informasi rtp live terupdate main koi gate pola menang terus malam x manual x auto daftar sekarang pinjaman online rungkad,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'pinjaman', 'online', 'rungkad']"
2025-10-24T06:04:24.000Z,gua hancur gara judi onlen bikin emosi,negatif,gua hancur gara judi onlen bikin emosi,gua hancur gara judi onlen bikin emosi,"['gua', 'hancur', 'gara', 'judi', 'onlen', 'bikin', 'emosi']"
2025-10-24T07:29:12.000Z,main starlight princess rtp anti rungkad link alternatif stopjudionline pinjol slotgacorhariini,positif,main starlight princess rtp anti rungkad tautan alternatif stopjudionline pinjaman online slotgacorhariini,main starlight princess rtp anti rungkad tautan alternatif stopjudionline pinjaman online slotgacorhariini,"['main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'tautan', 'alternatif', 'stopjudionline', 'pinjaman', 'online', 'slotgacorhariini']"
2025-10-24T09:48:56.000Z,bonus new member main sweet bonanza pola gacor malam ini x manual x auto klik link di bio judionline stopjudionline stopjudionline slotgacorhariini,positif,bonus new member main sweet bonanza pola menang terus malam ini x manual x auto klik tautan di biografi judionline stopjudionline stopjudionline slotgacorhariini,bonus new member main sweet bonanza pola menang terus malam x manual x auto klik tautan biografi judionline stopjudionline stopjudionline slotgacorhariini,"['bonus', 'new', 'member', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'klik', 'tautan', 'biografi', 'judionline', 'stopjudionline', 'stopjudionline', 'slotgacorhariini']"
2025-10-24T11:32:15.000Z,gacor parah bosku main starlight princess scatter turun terus gas rungkad stopjudionline mahjong pinjol,positif,menang terus parah bosku main starlight princess simbol menang turun terus gas rungkad stopjudionline mahjong pinjaman online,menang terus parah bosku main starlight princess simbol menang turun terus gas rungkad stopjudionline mahjong pinjaman online,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'gas', 'rungkad', 'stopjudionline', 'mahjong', 'pinjaman', 'online']"
2025-10-24T15:26:29.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-10-24T18:22:46.000Z,wd berapapun pasti dibayar main koi gate pola gacor malam ini x manual x auto daftar sekarang rtplive pinjol rtplive,positif,penarikan dana berapapun pasti dibayar main koi gate pola menang terus malam ini x manual x auto daftar sekarang rtplive pinjaman online rtplive,penarikan dana berapapun dibayar main koi gate pola menang terus malam x manual x auto daftar sekarang rtplive pinjaman online rtplive,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'koi', 'gate', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'rtplive', 'pinjaman', 'online', 'rtplive']"
2025-10-24T18:46:56.000Z,gacor parah bosku main sweet bonanza pola gacor malam ini x manual x auto daftar sekarang slotgacorhariini zeus pinjol maxwin,positif,menang terus parah bosku main sweet bonanza pola menang terus malam ini x manual x auto daftar sekarang slotgacorhariini zeus pinjaman online maxwin,menang terus parah bosku main sweet bonanza pola menang terus malam x manual x auto daftar sekarang slotgacorhariini zeus pinjaman online maxwin,"['menang', 'terus', 'parah', 'bosku', 'main', 'sweet', 'bonanza', 'pola', 'menang', 'terus', 'malam', 'x', 'manual', 'x', 'auto', 'daftar', 'sekarang', 'slotgacorhariini', 'zeus', 'pinjaman', 'online', 'maxwin']"
2025-10-24T20:50:27.000Z,main gates of olympus depo k main sepuasnya daftar sekarang mahjong mahjong judionline rungkad,positif,main gates of olympus setoran dana k main sepuasnya daftar sekarang mahjong mahjong judionline rungkad,main gates of olympus setoran dana k main sepuasnya daftar sekarang mahjong mahjong judionline rungkad,"['main', 'gates', 'of', 'olympus', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'mahjong', 'mahjong', 'judionline', 'rungkad']"
2025-10-24T21:43:50.000Z,info rtp live terupdate main gates of olympus scatter turun terus klik link di bio slotgacor slotgacorhariini,positif,informasi rtp live terupdate main gates of olympus simbol menang turun terus klik tautan di biografi slotgacor slotgacorhariini,informasi rtp live terupdate main gates of olympus simbol menang turun terus klik tautan biografi slotgacor slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'gates', 'of', 'olympus', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'slotgacor', 'slotgacorhariini']"
2025-10-24T23:40:10.000Z,gacor parah bosku main koi gate depo k main sepuasnya gas mahjong stopjudionline mahjong rungkad,positif,menang terus parah bosku main koi gate setoran dana k main sepuasnya gas mahjong stopjudionline mahjong rungkad,menang terus parah bosku main koi gate setoran dana k main sepuasnya gas mahjong stopjudionline mahjong rungkad,"['menang', 'terus', 'parah', 'bosku', 'main', 'koi', 'gate', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'gas', 'mahjong', 'stopjudionline', 'mahjong', 'rungkad']"
2025-10-25T01:56:40.000Z,depo brp bang,netral,setoran dana brp bang,setoran dana brp bang,"['setoran', 'dana', 'brp', 'bang']"
2025-10-25T03:13:28.000Z,info rtp live terupdate main mahjong ways scatter turun terus klik link di bio judionline slotgacorhariini,positif,informasi rtp live terupdate main mahjong ways simbol menang turun terus klik tautan di biografi judionline slotgacorhariini,informasi rtp live terupdate main mahjong ways simbol menang turun terus klik tautan biografi judionline slotgacorhariini,"['informasi', 'rtp', 'live', 'terupdate', 'main', 'mahjong', 'ways', 'simbol', 'menang', 'turun', 'terus', 'klik', 'tautan', 'biografi', 'judionline', 'slotgacorhariini']"
2025-10-25T03:30:06.000Z,bonus new member main koi gate scatter turun terus link alternatif slotgacorhariini mahjong stopjudionline,positif,bonus new member main koi gate simbol menang turun terus tautan alternatif slotgacorhariini mahjong stopjudionline,bonus new member main koi gate simbol menang turun terus tautan alternatif slotgacorhariini mahjong stopjudionline,"['bonus', 'new', 'member', 'main', 'koi', 'gate', 'simbol', 'menang', 'turun', 'terus', 'tautan', 'alternatif', 'slotgacorhariini', 'mahjong', 'stopjudionline']"
2025-10-25T03:42:09.000Z,ya gmn namanya jg judi,netral,ya bagaimana namanya juga judi,bagaimana namanya judi,"['bagaimana', 'namanya', 'judi']"
2025-10-25T07:30:24.000Z,malah promosi,netral,malah promosi,promosi,['promosi']
2025-10-25T08:27:37.000Z,maxwin menanti main koi gate depo k main sepuasnya klik link di bio mahjong,positif,maxwin menanti main koi gate setoran dana k main sepuasnya klik tautan di biografi mahjong,maxwin menanti main koi gate setoran dana k main sepuasnya klik tautan biografi mahjong,"['maxwin', 'menanti', 'main', 'koi', 'gate', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'klik', 'tautan', 'biografi', 'mahjong']"
2025-10-25T13:47:29.000Z,info terkini ojk ingatkan bahaya pinjol dan situs slot selengkapnya,netral,informasi terkini ojk ingatkan bahaya pinjaman online dan situs permainan selengkapnya,informasi terkini ojk ingatkan bahaya pinjaman online situs permainan selengkapnya,"['informasi', 'terkini', 'ojk', 'ingatkan', 'bahaya', 'pinjaman', 'online', 'situs', 'permainan', 'selengkapnya']"
2025-10-25T14:56:51.000Z,laki gw gila main scatter udah ga ketolong,negatif,laki saya gila main simbol menang sudah tidak ketolong,laki saya gila main simbol menang tidak ketolong,"['laki', 'saya', 'gila', 'main', 'simbol', 'menang', 'tidak', 'ketolong']"
2025-10-25T18:26:29.000Z,gacor parah bosku main starlight princess rtp anti rungkad daftar sekarang slotgacor pinjol slotgacorhariini,positif,menang terus parah bosku main starlight princess rtp anti rungkad daftar sekarang slotgacor pinjaman online slotgacorhariini,menang terus parah bosku main starlight princess rtp anti rungkad daftar sekarang slotgacor pinjaman online slotgacorhariini,"['menang', 'terus', 'parah', 'bosku', 'main', 'starlight', 'princess', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'slotgacor', 'pinjaman', 'online', 'slotgacorhariini']"
2025-10-25T18:53:00.000Z,maxwin menanti main gates of olympus rtp anti rungkad daftar sekarang rtplive rtplive stopjudionline,positif,maxwin menanti main gates of olympus rtp anti rungkad daftar sekarang rtplive rtplive stopjudionline,maxwin menanti main gates of olympus rtp anti rungkad daftar sekarang rtplive rtplive stopjudionline,"['maxwin', 'menanti', 'main', 'gates', 'of', 'olympus', 'rtp', 'anti', 'rungkad', 'daftar', 'sekarang', 'rtplive', 'rtplive', 'stopjudionline']"
2025-10-25T20:24:34.000Z,bonus new member main starlight princess scatter turun terus daftar sekarang pinjol,positif,bonus new member main starlight princess simbol menang turun terus daftar sekarang pinjaman online,bonus new member main starlight princess simbol menang turun terus daftar sekarang pinjaman online,"['bonus', 'new', 'member', 'main', 'starlight', 'princess', 'simbol', 'menang', 'turun', 'terus', 'daftar', 'sekarang', 'pinjaman', 'online']"
2025-10-26T00:07:41.000Z,info pola bang,netral,informasi pola bang,informasi pola bang,"['informasi', 'pola', 'bang']"
2025-10-26T00:42:38.000Z,wd berapapun pasti dibayar main starlight princess depo k main sepuasnya daftar sekarang rungkad,positif,penarikan dana berapapun pasti dibayar main starlight princess setoran dana k main sepuasnya daftar sekarang rungkad,penarikan dana berapapun dibayar main starlight princess setoran dana k main sepuasnya daftar sekarang rungkad,"['penarikan', 'dana', 'berapapun', 'dibayar', 'main', 'starlight', 'princess', 'setoran', 'dana', 'k', 'main', 'sepuasnya', 'daftar', 'sekarang', 'rungkad']"
