created_at,full_text,labeling,corrected_text
2025-11-06T00:00:12.000Z,jangan sampe nyesel belakangan link judi online isinya settingan semua miris,negatif,jangan sampe menyesal belakangan tautan judi online isinya settingan semua miris
2025-11-06T06:40:06.000Z,parah sih link judi online ga ada untungnya anak bini ga dikasih makan,negatif,parah sih tautan judi online tidak ada untungnya anak istri tidak dikasih makan
2025-11-06T06:53:28.000Z,masuk berita nasional penasaran dampaknya gimana gila ya fix judi online,netral,masuk berita nasional penasaran dampaknya gimana gila ya pasti judi online
2025-11-06T07:05:55.000Z,lagi nyimak beritanya judi online gimana cara stopnya hati hati,netral,lagi nyimak beritanya judi online gimana cara stopnya hati hati
2025-11-06T07:45:20.000Z,link judi online pembodohan banget njir tetangga gw utangnya numpuk info dong,negatif,tautan judi online pembodohan banget waduh tetangga saya utangnya numpuk informasi dong
2025-11-06T07:47:53.000Z,judi online brantas dong wah njir pintu masuk pinjol,negatif,judi online berantas dong wah waduh pintu masuk pinjaman online
2025-11-06T09:53:43.000Z,game judi online wah mantap anak bini ga dikasih makan isinya settingan semua,negatif,game judi online wah mantap anak istri tidak dikasih makan isinya settingan semua
2025-11-06T10:23:03.000Z,njir woy polisi tolong gercep bikin keluarga berantakan situs judi online,negatif,waduh hei polisi tolong gerak cepat bikin keluarga berantakan situs judi online
2025-11-06T21:39:59.000Z,duit tabungan ludes game judi online ngerusak mental wah,negatif,uang tabungan habis game judi online ngerusak mental wah
2025-11-06T23:13:34.000Z,judi online lagi gacor parah info link terbaru fix tolong,positif,judi online lagi menang terus parah informasi tautan terbaru pasti tolong
2025-11-07T00:31:44.000Z,btw nipu banget parah situs judi online cuy tetangga gw utangnya numpuk,negatif,btw menipu banget parah situs judi online teman tetangga saya utangnya numpuk
2025-11-07T00:38:41.000Z,asli link judi online mantap polisi tolong gercep ngerusak mental,negatif,asli tautan judi online mantap polisi tolong gerak cepat ngerusak mental
2025-11-07T03:44:33.000Z,jangan sampe nyesel belakangan bikin ancur hidup link judi online gila ya gas,negatif,jangan sampe menyesal belakangan bikin hancur hidup tautan judi online gila ya gas
2025-11-07T06:44:29.000Z,gas situs judi online isinya settingan semua hati hati anak bini ga dikasih makan,negatif,gas situs judi online isinya settingan semua hati hati anak istri tidak dikasih makan
2025-11-07T06:57:28.000Z,perlu edukasi lebih lanjut woy lagi ditindak satgas mantap link judi online,netral,perlu edukasi lebih lanjut hei lagi ditindak satgas mantap tautan judi online
2025-11-07T07:09:34.000Z,kapok bgt nyoba woy pembodohan banget situs judi online cuy,negatif,jera banget mencoba hei pembodohan banget situs judi online teman
2025-11-07T08:54:56.000Z,semoga cepet kelar masalahnya masuk trending topic info dong parah situs judi online,netral,semoga cepet selesai masalahnya masuk trending topic informasi dong parah situs judi online
2025-11-07T11:29:39.000Z,ngerusak masa depan njir info dong situs judi online tetangga gw utangnya numpuk,negatif,ngerusak masa depan waduh informasi dong situs judi online tetangga saya utangnya numpuk
2025-11-07T12:27:16.000Z,brantas dong tolong bikin keluarga berantakan game judi online,negatif,berantas dong tolong bikin keluarga berantakan game judi online
2025-11-07T13:39:58.000Z,situs judi online parah sih temen gw ampe jual motor pintu masuk pinjol,negatif,situs judi online parah sih temen saya sampai jual motor pintu masuk pinjaman online
2025-11-07T15:39:47.000Z,gila ya server luar negeri judi online deposit k doang,positif,gila ya server luar negeri judi online deposit k doang
2025-11-07T16:28:30.000Z,link judi online liat berita orang ampe bundir bener bener bikin ancur hidup fix,negatif,tautan judi online lihat berita orang sampai bunuh diri benar benar bikin hancur hidup pasti
2025-11-07T18:25:54.000Z,tadi liat di tv game judi online masuk berita nasional hati hati mantap,netral,tadi lihat di tv game judi online masuk berita nasional hati hati mantap
2025-11-07T20:35:24.000Z,tolong cuan jt hari ini modal receh menang banyak link judi online,positif,tolong untung jt hari ini modal uang kecil menang banyak tautan judi online
2025-11-07T22:19:25.000Z,bgt judi online temen gw ampe jual motor miris meresahkan warga,negatif,banget judi online temen saya sampai jual motor miris meresahkan warga
2025-11-07T23:28:17.000Z,tetangga gw utangnya numpuk bikin miskin mendadak wah situs judi online,negatif,tetangga saya utangnya numpuk bikin miskin mendadak wah situs judi online
2025-11-08T00:06:01.000Z,situs judi online tetangga gw utangnya numpuk cuy gila ya ngerusak mental,negatif,situs judi online tetangga saya utangnya numpuk teman gila ya ngerusak mental
2025-11-08T06:18:26.000Z,pembodohan banget liat berita orang ampe bundir bener bener game judi online,negatif,pembodohan banget lihat berita orang sampai bunuh diri benar benar game judi online
2025-11-08T09:56:45.000Z,anak bini ga dikasih makan link judi online mantap bikin keluarga berantakan hati hati,negatif,anak istri tidak dikasih makan tautan judi online mantap bikin keluarga berantakan hati hati
2025-11-08T14:25:36.000Z,ga ada untungnya parah sih parah duit tabungan ludes situs judi online,negatif,tidak ada untungnya parah sih parah uang tabungan habis situs judi online
2025-11-08T16:15:39.000Z,lagi banyak dirazia bener bener katanya mau ditutup semua parah game judi online,netral,lagi banyak dirazia benar benar katanya mau ditutup semua parah game judi online
2025-11-08T18:26:54.000Z,semoga cepet kelar masalahnya njir judi online tolong viral di sosial media,netral,semoga cepet selesai masalahnya waduh judi online tolong viral di sosial media
2025-11-08T19:45:03.000Z,liat berita orang ampe bundir meresahkan warga game judi online woy,negatif,lihat berita orang sampai bunuh diri meresahkan warga game judi online hei
2025-11-08T20:25:01.000Z,cuy pintu masuk pinjol wah judi online iklan dmn bikin risih,negatif,teman pintu masuk pinjaman online wah judi online iklan dmn bikin tidak nyaman
2025-11-08T22:25:29.000Z,isinya settingan semua link judi online parah sih anak bini ga dikasih makan,negatif,isinya settingan semua tautan judi online parah sih anak istri tidak dikasih makan
2025-11-09T02:47:35.000Z,situs judi online bikin ancur hidup polisi tolong gercep parah sih,negatif,situs judi online bikin hancur hidup polisi tolong gerak cepat parah sih
2025-11-09T02:55:12.000Z,pembodohan banget bener bener tetangga gw utangnya numpuk situs judi online,negatif,pembodohan banget benar benar tetangga saya utangnya numpuk situs judi online
2025-11-09T04:28:09.000Z,ngerusak masa depan bgt polisi tolong gercep judi online wah,negatif,ngerusak masa depan banget polisi tolong gerak cepat judi online wah
2025-11-09T05:44:28.000Z,meresahkan warga guys game judi online parah anak bini ga dikasih makan,negatif,meresahkan warga guys game judi online parah anak istri tidak dikasih makan
2025-11-09T05:45:56.000Z,link judi online pembodohan banget bener bener iklan dmn bikin risih,negatif,tautan judi online pembodohan banget benar benar iklan dmn bikin tidak nyaman
2025-11-09T06:21:26.000Z,bener bener ngerusak mental brantas dong link judi online,negatif,benar benar ngerusak mental berantas dong tautan judi online
2025-11-09T12:19:09.000Z,judi online pintu masuk pinjol polisi tolong gercep guys,negatif,judi online pintu masuk pinjaman online polisi tolong gerak cepat guys
2025-11-09T15:43:21.000Z,ngerusak mental hati hati kapok bgt nyoba link judi online cuy,negatif,ngerusak mental hati hati jera banget mencoba tautan judi online teman
2025-11-09T23:01:24.000Z,pintu masuk pinjol tolong njir situs judi online anak bini ga dikasih makan,negatif,pintu masuk pinjaman online tolong waduh situs judi online anak istri tidak dikasih makan
2025-11-10T01:20:36.000Z,tolong bikin ancur hidup brantas dong cuy situs judi online,negatif,tolong bikin hancur hidup berantas dong teman situs judi online
2025-11-10T01:56:23.000Z,situs judi online guys pembodohan banget tetangga gw utangnya numpuk wkwk,negatif,situs judi online guys pembodohan banget tetangga saya utangnya numpuk tertawa
2025-11-10T03:06:14.000Z,bikin ancur hidup duit tabungan ludes info dong njir link judi online,negatif,bikin hancur hidup uang tabungan habis informasi dong waduh tautan judi online
2025-11-10T03:19:34.000Z,anak bini ga dikasih makan judi online mantap woy meresahkan warga,negatif,anak istri tidak dikasih makan judi online mantap hei meresahkan warga
2025-11-10T05:32:34.000Z,ngerusak masa depan info dong judi online kapok bgt nyoba,negatif,ngerusak masa depan informasi dong judi online jera banget mencoba
2025-11-10T06:19:25.000Z,server luar negeri cek bio sekarang judi online cuy woy,positif,server luar negeri cek biografi sekarang judi online teman hei
2025-11-10T06:25:22.000Z,tolong bikin keluarga berantakan link judi online fix anak bini ga dikasih makan,negatif,tolong bikin keluarga berantakan tautan judi online pasti anak istri tidak dikasih makan
2025-11-10T08:09:17.000Z,meresahkan warga gas guys jangan sampe nyesel belakangan link judi online,negatif,meresahkan warga gas guys jangan sampe menyesal belakangan tautan judi online
2025-11-10T08:43:49.000Z,judi online asli meresahkan warga iklan dmn bikin risih bgt,negatif,judi online asli meresahkan warga iklan dmn bikin tidak nyaman banget
2025-11-10T08:46:39.000Z,gila ya gas tetangga gw utangnya numpuk pembodohan banget link judi online,negatif,gila ya gas tetangga saya utangnya numpuk pembodohan banget tautan judi online
2025-11-10T09:12:15.000Z,tolong tetangga gw utangnya numpuk bikin miskin mendadak situs judi online,negatif,tolong tetangga saya utangnya numpuk bikin miskin mendadak situs judi online
2025-11-10T10:25:29.000Z,ga ada untungnya miris tetangga gw utangnya numpuk link judi online,negatif,tidak ada untungnya miris tetangga saya utangnya numpuk tautan judi online
2025-11-10T13:38:22.000Z,nipu banget parah hati hati wkwk polisi tolong gercep situs judi online,negatif,menipu banget parah hati hati tertawa polisi tolong gerak cepat situs judi online
2025-11-10T13:47:36.000Z,hati hati game judi online jangan sampe nyesel belakangan bikin orang gila,negatif,hati hati game judi online jangan sampe menyesal belakangan bikin orang gila
2025-11-10T14:18:02.000Z,penasaran dampaknya gimana masuk trending topic fix wah game judi online,netral,penasaran dampaknya gimana masuk trending topic pasti wah game judi online
2025-11-10T17:04:29.000Z,btw mantap judi online iklan dmn bikin risih meresahkan warga,negatif,btw mantap judi online iklan dmn bikin tidak nyaman meresahkan warga
2025-11-10T17:07:28.000Z,parah sih nipu banget parah jangan sampe nyesel belakangan fix judi online,negatif,parah sih menipu banget parah jangan sampe menyesal belakangan pasti judi online
2025-11-10T17:22:15.000Z,fix temen gw ampe jual motor miris bikin miskin mendadak judi online,negatif,pasti temen saya sampai jual motor miris bikin miskin mendadak judi online
2025-11-10T18:18:15.000Z,bikin orang gila temen gw ampe jual motor guys link judi online,negatif,bikin orang gila temen saya sampai jual motor guys tautan judi online
2025-11-10T21:16:33.000Z,lagi nyimak beritanya link judi online lagi rame banget dibahas info dong,netral,lagi nyimak beritanya tautan judi online lagi rame banget dibahas informasi dong
2025-11-11T02:07:39.000Z,bgt situs judi online info dong isinya settingan semua duit tabungan ludes,negatif,banget situs judi online informasi dong isinya settingan semua uang tabungan habis
2025-11-11T02:08:11.000Z,game judi online parah sih ngerusak mental kapok bgt nyoba,negatif,game judi online parah sih ngerusak mental jera banget mencoba
2025-11-11T03:25:44.000Z,ga ada untungnya brantas dong judi online bener bener,negatif,tidak ada untungnya berantas dong judi online benar benar
2025-11-11T03:26:59.000Z,link judi online btw anak bini ga dikasih makan ngerusak masa depan,negatif,tautan judi online btw anak istri tidak dikasih makan ngerusak masa depan
2025-11-11T03:39:45.000Z,isinya settingan semua polisi tolong gercep game judi online guys,negatif,isinya settingan semua polisi tolong gerak cepat game judi online guys
2025-11-11T05:23:09.000Z,judi online pintu masuk pinjol hati hati duit tabungan ludes,negatif,judi online pintu masuk pinjaman online hati hati uang tabungan habis
2025-11-11T05:30:21.000Z,bener bener ga ada untungnya game judi online tetangga gw utangnya numpuk,negatif,benar benar tidak ada untungnya game judi online tetangga saya utangnya numpuk
2025-11-11T07:57:41.000Z,bikin ancur hidup tetangga gw utangnya numpuk link judi online parah sih,negatif,bikin hancur hidup tetangga saya utangnya numpuk tautan judi online parah sih
2025-11-11T08:36:23.000Z,judi online cuy pembodohan banget duit tabungan ludes asli,negatif,judi online teman pembodohan banget uang tabungan habis asli
2025-11-11T08:37:55.000Z,bener bener game judi online pintu masuk pinjol jangan sampe nyesel belakangan,negatif,benar benar game judi online pintu masuk pinjaman online jangan sampe menyesal belakangan
2025-11-11T11:24:37.000Z,gas game judi online woy gimana cara stopnya lagi nyimak beritanya,netral,gas game judi online hei gimana cara stopnya lagi nyimak beritanya
2025-11-11T11:37:19.000Z,btw link judi online kapok bgt nyoba bikin ancur hidup,negatif,btw tautan judi online jera banget mencoba bikin hancur hidup
2025-11-11T15:39:39.000Z,btw iklan dmn bikin risih link judi online pembodohan banget,negatif,btw iklan dmn bikin tidak nyaman tautan judi online pembodohan banget
2025-11-11T19:15:42.000Z,wah situs judi online bikin orang gila temen gw ampe jual motor,negatif,wah situs judi online bikin orang gila temen saya sampai jual motor
2025-11-11T21:52:15.000Z,miris link judi online katanya mau ditutup semua gimana cara stopnya,netral,miris tautan judi online katanya mau ditutup semua gimana cara stopnya
